"","Planner Group code","Satindex"
"1405","62A",4.85714285714286
"1406","62A",5
"1407","62A",4.57142857142857
"1408","631",2.85714285714286
"1409","632",4
"1410","632",4
"1411","632",5
"1412","632",5
"1413","632",4
"1414","631",5
"1415","632",3.57142857142857
"1416","631",4
"1417","632",5
"1418","632",3.85714285714286
"1419","631",2.85714285714286
"1420","631",4
"1421","651",3.85714285714286
"1422","652",4
"1423","652",5
"1424","652",3.28571428571429
"1425","652",5
"1426","652",3
"1427","651",5
"1428","651",5
"1429","812",5
"1430","812",4
"1431","812",5
"1432","812",1
"1433","812",5
"1434","812",5
"1435","812",4
"1436","812",5
"1437","811",2.85714285714286
"1438","812",4
"1439","812",5
"1440","812",5
"1441","812",3.57142857142857
"1442","812",5
"1443","811",5
"1444","812",4
"1445","81B",5
"1446","821",2.42857142857143
"1447","821",5
"1448","822",4
"1449","822",5
"1450","821",3
"1451","822",4
"1452","821",2.57142857142857
"1453","822",4
"1454","82B",3.28571428571429
"1455","82A",4
"1456","82A",4
"1457","82B",5
"1458","82A",4
"1459","82A",3.85714285714286
"1460","831",4.28571428571429
"1461","831",4
"1462","842",5
"1463","84A",4.85714285714286
"1464","84A",4.28571428571429
"1465","84B",5
"1466","84B",5
"1467","84B",5
"1468","84B",3.57142857142857
"1469","84B",3.57142857142857
"1470","84A",2.85714285714286
"1471","851",1.85714285714286
"1472","852",5
"1473","852",4.28571428571429
"1474","852",3.14285714285714
"1475","31B",4
"1476","31B",5
"1477","31B",4
"1478","31B",3.42857142857143
"1479","31B",3.71428571428571
"1480","31B",2.28571428571429
"1481","31B",5
"1482","31B",2.71428571428571
"1483","43B",5
"1484","43A",5
"1485","43A",5
"1486","43A",3.28571428571429
"1487","43A",5
"1488","43B",4
"1489","43B",2.57142857142857
"1490","43B",3.57142857142857
"1491","43B",5
"1492","43B",3.57142857142857
"1493","43A",5
"1494","43A",2.71428571428571
"1495","43B",4
"1496","352",5
"1497","352",4
"1498","352",2.42857142857143
"1499","352",4
"1500","352",3.42857142857143
"1501","352",4
"1502","352",2.42857142857143
"1503","352",3.85714285714286
"1504","85B",1
"1505","85B",4
"1506","85B",4.42857142857143
"1507","85B",3.14285714285714
"1508","85B",1.57142857142857
"1509","85B",5
"1510","85B",3.57142857142857
"1511","85A",4
"1512","85A",4
"1513","86A",5
"1514","86A",2.14285714285714
"1515","86A",5
"1516","86A",1
"1517","86A",3.14285714285714
"1518","86A",5
"1519","86A",3.57142857142857
"1520","86A",4.57142857142857
"1521","86A",2.57142857142857
"1522","882",4
"1523","882",2.42857142857143
"1524","882",4
"1525","882",5
"1526","882",4.28571428571429
"1527","882",4.85714285714286
"1528","881",1.57142857142857
"1529","84K",4
"1530","84K",3.28571428571429
"1531","84K",5
"1532","84K",4
"1533","84K",5
"1534","84K",3.71428571428571
"1535","84K",3
"1536","84K",3.42857142857143
"1537","86K",4
"1538","641",4
"1539","641",5
"1540","31K",4.71428571428571
"1541","31K",4
"1542","31L",5
"1543","31L",4
"1544","31L",5
"1545","31L",4.42857142857143
"1546","31L",5
"1547","31K",4.57142857142857
"1548","31L",4
"1549","31K",3
"1550","31L",4
"1551","31K",4.28571428571429
"1552","31K",2.85714285714286
"1553","31K",2.57142857142857
"1554","31L",4
"1555","31L",4
"1556","31L",4
"1557","31L",5
"1558","31K",1.28571428571429
"1559","31L",5
"1560","31K",3.71428571428571
"1561","312",5
"1562","311",4
"1563","312",2.71428571428571
"1564","312",3.28571428571429
"1565","312",1
"1566","312",2.71428571428571
"1567","312",3.42857142857143
"1568","322",5
"1569","322",5
"1570","322",5
"1571","322",4
"1572","322",5
"1573","322",4
"1574","322",3.28571428571429
"1575","322",4
"1576","412",5
"1577","412",3.71428571428571
"1578","412",4
"1579","411",5
"1580","412",5
"1581","411",2.71428571428571
"1582","412",5
"1583","412",3
"1584","412",3.85714285714286
"1585","412",4.28571428571429
"1586","412",3.57142857142857
"1587","412",5
"1588","412",4
"1589","412",5
"1590","412",5
"1591","411",4
"1592","411",2.42857142857143
"1593","412",5
"1594","41A",4
"1595","41B",4
"1596","41B",5
"1597","41B",4
"1598","41A",5
"1599","41B",5
"1600","41A",5
"1601","41B",2.71428571428571
"1602","41B",4
"1603","41B",3.57142857142857
"1604","41B",4
"1605","41B",5
"1606","41B",3.14285714285714
"1607","41A",4
"1608","41A",5
"1609","41B",3.57142857142857
"1610","41A",5
"1611","432",5
"1612","431",3.57142857142857
"1613","431",4
"1614","432",4
"1615","432",4
"1616","432",5
"1617","431",4
"1618","432",5
"1619","431",5
"1620","432",2
"1621","432",4
"1622","432",NA
"1623","432",2.42857142857143
"1624","432",5
"1625","432",4
"1626","431",5
"1627","432",3.57142857142857
"1628","431",4
"1629","431",5
"1630","432",5
"1631","432",4.14285714285714
"1632","431",5
"1633","431",5
"1634","431",5
"1635","432",4
"1636","442",2.71428571428571
"1637","441",4
"1638","442",3.28571428571429
"1639","441",4
"1640","441",5
"1641","441",2.42857142857143
"1642","441",1
"1643","441",5
"1644","442",5
"1645","442",3.57142857142857
"1646","441",5
"1647","442",2.57142857142857
"1648","441",4.14285714285714
"1649","442",2.71428571428571
"1650","442",4
"1651","47B",5
"1652","47B",4.71428571428571
"1653","47B",5
"1654","47B",2.42857142857143
"1655","47B",4.71428571428571
"1656","47B",2.57142857142857
"1657","47B",5
"1658","47B",4
"1659","47B",5
"1660","47B",5
"1661","47B",4.42857142857143
"1662","47B",5
"1663","481",2.42857142857143
"1664","481",5
"1665","46B",4
"1666","46A",5
"1667","46A",2.28571428571429
"1668","611",4.42857142857143
"1669","611",1.85714285714286
"1670","611",5
"1671","612",4.42857142857143
"1672","612",5
"1673","612",5
"1674","611",4.85714285714286
"1675","611",5
"1676","611",3.57142857142857
"1677","611",5
"1678","611",1.71428571428571
"1679","61A",4
"1680","61A",4.42857142857143
"1681","61A",4
"1682","61A",5
"1683","621",3.57142857142857
"1684","621",5
"1685","622",5
"1686","621",3.57142857142857
"1687","621",2.57142857142857
"1688","622",5
"1689","621",5
"1690","621",3.85714285714286
"1691","621",5
"1692","622",1.28571428571429
"1693","622",3.14285714285714
"1694","621",3.14285714285714
"1695","621",5
"1696","621",3.14285714285714
"1697","622",3
"1698","622",5
"1699","62A",4.57142857142857
"1700","62A",4
"1701","62A",5
"1702","62A",5
"1703","631",3.57142857142857
"1704","632",3.85714285714286
"1705","631",2.85714285714286
"1706","632",4
"1707","632",3.85714285714286
"1708","632",3
"1709","631",5
"1710","632",5
"1711","631",5
"1712","632",5
"1713","631",5
"1714","651",2.85714285714286
"1715","651",3.57142857142857
"1716","652",5
"1717","652",5
"1718","651",5
"1719","652",4
"1720","652",4
"1721","652",3.28571428571429
"1722","811",4
"1723","812",4
"1724","812",5
"1725","812",4
"1726","812",5
"1727","812",5
"1728","812",5
"1729","811",3.57142857142857
"1730","811",3.57142857142857
"1731","811",2.85714285714286
"1732","812",1.85714285714286
"1733","812",5
"1734","811",4
"1735","812",3.42857142857143
"1736","812",3.71428571428571
"1737","811",5
"1738","812",2.71428571428571
"1739","812",5
"1740","811",5
"1741","81A",4
"1742","81B",2.57142857142857
"1743","821",3.57142857142857
"1744","822",2.71428571428571
"1745","822",4
"1746","822",5
"1747","822",4
"1748","821",2.42857142857143
"1749","822",3.42857142857143
"1750","822",2.42857142857143
"1751","822",3.85714285714286
"1752","822",4
"1753","822",4.42857142857143
"1754","822",3.14285714285714
"1755","821",1.57142857142857
"1756","82B",4
"1757","82B",2.14285714285714
"1758","82A",1
"1759","82B",3.14285714285714
"1760","82B",5
"1761","831",2.57142857142857
"1762","831",4
"1763","832",2.42857142857143
"1764","832",4.28571428571429
"1765","832",4.85714285714286
"1766","831",1.57142857142857
"1767","831",5
"1768","83A",3.71428571428571
"1769","842",3
"1770","842",3.42857142857143
"1771","841",4
"1772","842",5
"1773","842",4.42857142857143
"1774","841",5
"1775","84A",2.85714285714286
"1776","852",3.71428571428571
"1777","852",5
"1778","852",5
"1779","852",2.57142857142857
"1780","852",2.71428571428571
"1781","852",4.42857142857143
"1782","852",4.14285714285714
"1783","852",4.85714285714286
"1784","31A",5
"1785","31B",4
"1786","31A",3.57142857142857
"1787","31B",5
"1788","31A",1.71428571428571
"1789","31A",4
"1790","31B",4.42857142857143
"1791","31B",4
"1792","31B",5
"1793","43A",3.57142857142857
"1794","43A",5
"1795","43A",5
"1796","43A",5
"1797","43A",3.85714285714286
"1798","43A",5
"1799","43A",5
"1800","43B",3.14285714285714
"1801","43A",4
"1802","43A",3.14285714285714
"1803","43B",5
"1804","43A",5
"1805","43B",5
"1806","352",5
"1807","352",2.85714285714286
"1808","352",4
"1809","352",5
"1810","352",5
"1811","352",5
"1812","352",4
"1813","352",5
"1814","85B",5
"1815","85B",5
"1816","85B",4
"1817","85B",4
"1818","85A",4
"1819","85B",3.71428571428571
"1820","86A",2.28571428571429
"1821","86A",2.71428571428571
"1822","86A",5
"1823","86A",3.57142857142857
"1824","86A",5
"1825","882",4
"1826","882",4
"1827","882",3.42857142857143
"1828","881",2.42857142857143
"1829","882",1
"1830","84K",3.14285714285714
"1831","84K",5
"1832","84K",4
"1833","84K",4
"1834","84K",5
"1835","84K",3.14285714285714
"1836","84K",4
"1837","84K",5
"1838","86K",4.85714285714286
"1839","86K",5
"1840","86L",4
"1841","86K",3.71428571428571
"1842","31K",4
"1843","31L",5
"1844","31K",5
"1845","31K",4.42857142857143
"1846","31L",4
"1847","31L",2.85714285714286
"1848","31K",4
"1849","31K",4
"1850","31K",4
"1851","31K",3
"1852","31L",3.42857142857143
"1853","31K",4.71428571428571
"1854","31K",4
"1855","31L",4.42857142857143
"1856","312",3.57142857142857
"1857","311",4
"1858","312",3.71428571428571
"1859","311",4
"1860","322",5
"1861","322",4
"1862","322",5
"1863","322",5
"1864","322",5
"1865","322",4
"1866","412",5
"1867","412",5
"1868","412",5
"1869","412",5
"1870","412",5
"1871","412",5
"1872","412",4
"1873","412",4
"1874","412",4.28571428571429
"1875","412",5
"1876","411",5
"1877","41B",4
"1878","41B",2.85714285714286
"1879","41B",4.85714285714286
"1880","41A",3.85714285714286
"1881","41B",4
"1882","41B",3.42857142857143
"1883","41A",4
"1884","41B",5
"1885","41A",4.14285714285714
"1886","41A",5
"1887","43A",5
"1888","432",4
"1889","431",5
"1890","431",3.57142857142857
"1891","431",5
"1892","432",4
"1893","431",4
"1894","432",5
"1895","432",5
"1896","432",4
"1897","442",4.14285714285714
"1898","442",5
"1899","442",5
"1900","442",5
"1901","442",5
"1902","441",5
"1903","441",4
"1904","442",4
"1905","441",4
"1906","441",4
"1907","47B",5
"1908","47B",4
"1909","481",5
"1910","481",NA
"1911","481",4
"1912","61A",5
"1913","61B",5
"1914","621",5
"1915","621",5
"1916","622",4
"1917","621",5
"1918","622",3.28571428571429
"1919","622",5
"1920","622",5
"1921","622",5
"1922","621",4
"1923","622",5
"1924","621",4
"1925","621",5
"1926","621",5
"1927","622",5
"1928","622",4
"1929","622",5
"1930","621",5
"1931","62A",4
"1932","62A",4
"1933","62A",5
"1934","632",3
"1935","631",5
"1936","631",4
"1937","632",4.14285714285714
"1938","631",5
"1939","631",4
"1940","632",3.57142857142857
"1941","632",3.57142857142857
"1942","631",5
"1943","651",5
"1944","651",5
"1945","651",5
"1946","651",4
"1947","651",5
"1948","651",3.57142857142857
"1949","651",4
"1950","651",5
"1951","812",1
"1952","811",4
"1953","811",4
"1954","812",5
"1955","812",5
"1956","812",3.57142857142857
"1957","812",5
"1958","812",3.28571428571429
"1959","811",5
"1960","812",5
"1961","812",5
"1962","812",5
"1963","812",4
"1964","812",3.57142857142857
"1965","812",5
"1966","812",5
"1967","812",2.28571428571429
"1968","81B",4.14285714285714
"1969","822",4
"1970","822",1.42857142857143
"1971","822",5
"1972","821",3.57142857142857
"1973","82A",5
"1974","82B",4
"1975","82B",5
"1976","82B",5
"1977","82A",4.42857142857143
"1978","832",3.85714285714286
"1979","832",5
"1980","831",2.14285714285714
"1981","831",4
"1982","83A",5
"1983","842",4
"1984","842",1.85714285714286
"1985","84A",5
"1986","84B",NA
"1987","84B",4.42857142857143
"1988","84B",4.14285714285714
"1989","84B",5
"1990","852",5
"1991","852",4
"1992","852",2.71428571428571
"1993","851",5
"1994","852",4
"1995","852",5
"1996","852",4
"1997","31B",5
"1998","31B",4
"1999","31B",3.42857142857143
"2000","31B",5
"2001","31B",5
"2002","31B",2.14285714285714
"2003","31B",5
"2004","31A",4
"2005","31B",3.28571428571429
"2006","43A",1
"2007","43A",5
"2008","43B",4
"2009","43B",5
"2010","43A",5
"2011","43A",3.57142857142857
"2012","43B",5
"2013","43B",4
"2014","43A",5
"2015","352",5
"2016","352",4
"2017","352",4.14285714285714
"2018","352",4
"2019","352",2.57142857142857
"2020","352",4
"2021","352",5
"2022","85A",5
"2023","85A",4
"2024","85B",5
"2025","85A",4.71428571428571
"2026","85B",4
"2027","85B",2.42857142857143
"2028","86A",4.71428571428571
"2029","86A",5
"2030","881",5
"2031","881",2.71428571428571
"2032","882",4
"2033","84K",3.42857142857143
"2034","84K",4
"2035","84K",4.71428571428571
"2036","84K",2.42857142857143
"2037","86L",4.71428571428571
"2038","86K",5
"2039","86L",4
"2040","31K",5
"2041","31L",5
"2042","31K",4.85714285714286
"2043","31K",4
"2044","31K",3.42857142857143
"2045","31L",4
"2046","31K",5
"2047","31L",5
"2048","31L",5
"2049","31K",3.57142857142857
"2050","311",1
"2051","312",4
"2052","311",2.28571428571429
"2053","312",1
"2054","312",4
"2055","312",3.71428571428571
"2056","322",2.42857142857143
"2057","322",4.14285714285714
"2058","322",4
"2059","411",5
"2060","412",5
"2061","411",5
"2062","412",5
"2063","412",2.57142857142857
"2064","412",5
"2065","412",4
"2066","412",2.71428571428571
"2067","412",4
"2068","41A",5
"2069","41A",4
"2070","41A",2.42857142857143
"2071","41A",2.57142857142857
"2072","41A",3.14285714285714
"2073","41B",5
"2074","41A",2.28571428571429
"2075","41B",5
"2076","41B",5
"2077","41A",4.85714285714286
"2078","41A",1.85714285714286
"2079","41A",2.57142857142857
"2080","41A",2.71428571428571
"2081","41B",4.42857142857143
"2082","41A",5
"2083","41A",4.85714285714286
"2084","41A",3.14285714285714
"2085","41A",5
"2086","41A",5
"2087","41A",1.71428571428571
"2088","421",4
"2089","422",5
"2090","422",5
"2091","422",5
"2092","422",4
"2093","422",2.28571428571429
"2094","422",3.57142857142857
"2095","422",5
"2096","422",5
"2097","422",3.85714285714286
"2098","422",4
"2099","422",5
"2100","422",1.28571428571429
"2101","422",5
"2102","422",5
"2103","422",5
"2104","422",4.85714285714286
"2105","432",2.85714285714286
"2106","432",4
"2107","431",4
"2108","432",4
"2109","431",5
"2110","432",3.57142857142857
"2111","431",5
"2112","431",2.85714285714286
"2113","431",3.85714285714286
"2114","431",5
"2115","431",3
"2116","431",5
"2117","441",1
"2118","442",5
"2119","441",5
"2120","442",5
"2121","442",2.42857142857143
"2122","442",5
"2123","441",3
"2124","47B",4
"2125","47B",5
"2126","47B",5
"2127","47B",3.57142857142857
"2128","47B",1.85714285714286
"2129","47B",5
"2130","47B",3.42857142857143
"2131","47B",2.28571428571429
"2132","47B",2.71428571428571
"2133","47B",5
"2134","47B",3.28571428571429
"2135","47B",5
"2136","481",4
"2137","481",3.57142857142857
"2138","481",3.57142857142857
"2139","481",5
"2140","46A",2.71428571428571
"2141","612",2.42857142857143
"2142","611",4
"2143","611",4
"2144","611",4.42857142857143
"2145","611",3.14285714285714
"2146","612",5
"2147","612",4
"2148","611",5
"2149","61A",2.14285714285714
"2150","61A",1
"2151","61A",5
"2152","622",4
"2153","621",2.42857142857143
"2154","622",5
"2155","621",4.85714285714286
"2156","622",3.28571428571429
"2157","622",5
"2158","621",5
"2159","622",3
"2160","622",3.42857142857143
"2161","622",4
"2162","622",5
"2163","622",4.71428571428571
"2164","621",5
"2165","621",4
"2166","621",5
"2167","62A",3
"2168","62A",4.28571428571429
"2169","62A",4
"2170","62A",5
"2171","632",5
"2172","631",5
"2173","631",4
"2174","632",1
"2175","631",5
"2176","631",4
"2177","631",4
"2178","632",3.28571428571429
"2179","631",4
"2180","632",5
"2181","631",3.71428571428571
"2182","651",2.71428571428571
"2183","651",5
"2184","652",4.28571428571429
"2185","651",3.57142857142857
"2186","652",5
"2187","652",5
"2188","651",2.42857142857143
"2189","651",5
"2190","812",5
"2191","812",5
"2192","812",4
"2193","811",4
"2194","812",5
"2195","812",5
"2196","811",4
"2197","812",2.33333333333333
"2198","812",4
"2199","812",5
"2200","81B",4
"2201","821",4
"2202","822",3.28571428571429
"2203","821",1
"2204","821",3.57142857142857
"2205","821",4.14285714285714
"2206","82A",2.71428571428571
"2207","82A",5
"2208","82A",4.71428571428571
"2209","82A",2.42857142857143
"2210","82A",2.57142857142857
"2211","82A",4
"2212","82A",5
"2213","82B",5
"2214","82A",4
"2215","82A",5
"2216","82B",2.28571428571429
"2217","82A",4.42857142857143
"2218","82B",5
"2219","832",5
"2220","832",4.85714285714286
"2221","832",3.57142857142857
"2222","831",4
"2223","832",4
"2224","832",3.57142857142857
"2225","831",5
"2226","832",3.57142857142857
"2227","832",2.57142857142857
"2228","832",5
"2229","83A",3.85714285714286
"2230","841",5
"2231","842",3.14285714285714
"2232","841",5
"2233","842",4.57142857142857
"2234","84B",5
"2235","84A",2.85714285714286
"2236","84B",3.85714285714286
"2237","84B",5
"2238","84A",5
"2239","84B",5
"2240","84B",2.85714285714286
"2241","84B",5
"2242","852",5
"2243","851",3.28571428571429
"2244","851",4
"2245","851",4
"2246","31A",5
"2247","31A",5
"2248","31A",3.57142857142857
"2249","31A",2.85714285714286
"2250","31B",1.85714285714286
"2251","31B",5
"2252","31A",2.71428571428571
"2253","31B",4
"2254","31B",5
"2255","42A",4
